title,rating
Avengers: Age of Ultron,7.3
God Calling,6.7
Scum's Wish,6.8
Breaking the Bank,4.9
Tracers,5.6
The Circle Brazil,6.8
Juni Taisen: Zodiac War,6.6
Iliza Shlesinger: Confirmed Kills,6.6
Kevyn Aucoin Beauty & the Beast in Me,6.9
"Yes, God, Yes",6.1
"Ken Jeong: You Complete Me, Ho",5.7
Eighth Grade,7.4
Menace II Society,7.5
Slow Country,4.9
Two Fathers,7.9
Exposed,4.3
I Am Me!,8.9
That Sugar Film,7.5
The Open House,3.2
Amanda Knox,6.9
Gibby,5.1
null,7.6
Monk Comes Down the Mountain,5.5
Rosario Tijeras (Mexico),6.5
null,6.8
Betaal,5.4
The Dead Don't Die,5.5
Uppena,6.8
El Clon,6.8
null,6.3
Tokyo Trial,7.4
Dhoondte Reh Jaoge,5.6
Soul Surfer,7
Notes for My Son,6.4
Dancer,7.8
Airplane Mode,5.1
Stateless,7.6
Something New,6.7
Glow Up,6.9
Halo Legends,0
こひつじのティミー,6.9
KENGAN ASHURA,8
null,8.5
InuYasha,7.9
Born on the Fourth of July,7.2
He's All That,4.3
Super Bheem,4.6
Mine 9,6.3
The Guns of Navarone,7.5
Trainspotting,8.1
Shirkers,7.4
The Beach Bum,5.5
Dogs,8
null,5.9
The Dark Tower,5.6
You Cannot Hide,6.5
Manolo: The Boy Who Made Shoes for Lizards,6.4
Osmosis,5.8
Underworld: Evolution,6.7
The Gift,7.1
Pan,5.7
null,7.4
The Fourth Kind,5.9
null,7.2
Vanity Fair,6.2
null,7.7
Murder Among the Mormons,7
The Competition,4.5
Sleepless,5.6
Action Point,5.1
Sacred Games,8.6
I missed you: Director's Cut,5.7
The Ides of March,7.1
Kulipari: An Army of Frogs,7
Endless Love,6.3
At Eternity's Gate,7
Tabula Rasa,8
Reon,6.2
Dare Me,6.7
Like Father,6.1
null,7
The Man with the Iron Fists,5.4
The Little Nyonya,7.2
null,6.7
Certain Women,6.4
Life Sentence,6.6
Chappie,6.8
未来少年コナン,8.7
Yellowbird,5.6
Kuldip Patwal: I Didn't Do It!,0
Burlesque: Heart of the Glitter Tribe,6
The Descent: Part 2,5.8
Big,7
Trailer Park Boys Live at the North Pole,6.4
Sam Kinison: Breaking the Rules,7.3
Treasure Hound,3.6
The Trigger Effect,5.7
Que Mal Fiz Eu a Deus?,7
The Other,6
The Good Shepherd,6.7
Stink!,7.2
The Kite Runner,7.6
Full House,7.9
null,7.5
Udaan,8.2
Mean Streets,7.2
Halloween II,6.5
Mom,7.2
The Lost World: Jurassic Park,6.6
null,6.6
The Land,6.1
The Boat That Rocked,7.4
Come and Find Me,5.7
Almost Love,5.7
TUNA GIRL,5.9
Nowhere Man,5.6
5 Flights Up,6.2
Deon Cole: Cole Hearted,7
5 Star Christmas,4.5
Magnetic,6.5
The Dawn Wall,8.1
O Chupeta,5.6
Healer,8.4
Where Stars Land,7.1
Shadow of Truth,8
Once Upon a Time in Mumbai Dobaara!,4.5
The Glass House,5.8
Rogue Warfare,2.8
Yucatán,5.6
null,5.7
Shall We Dance?,6.1
Spirit Riding Free: Pony Tales,6.8
Loins of Punjab,0
JJ+E,5.4
Spy Kids,5.5
Harry & Bunnie,0
Aircraft Carrier Ibuki,5
Have You Seen the ListersF,0
The Fiery Priest,8.2
The Karate Kid Part III,5.3
The Colony,5.4
Beautiful World,8.2
Tiger,6.5
Los tiempos de Pablo Escobar,0
Hudson Hawk,5.8
ベン・ハー,8.1
Festa Frozen - O Reino do Gelo,6.8
Dog Eat Dog,4.7
Till Death,5.9
DreamWorks Spooky Stories,6.5
Buffalo Boys,5.8
Dad Wanted,5.7
Iliza Shlesinger: Unveiled,6.6
The Last: Naruto the Movie,7.7
The Tiger Hunter,0
Fast Five,7.3
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",6.2
And So It Goes,5.8
Shopkins,3.9
LEGO Ninjago,0
Gun City,6.3
null,7.1
The Girl from the Song,5.6
One,6.5
Paik's Spirit,6.2
Rise of the Teenage Mutant Ninja Turtles: The Movie,0
Side Effects,7.1
The Guernsey Literary and Potato Peel Pie Society,7.4
Wrong Turn,5.5
Hot Rod,6.7
ドラゴンボールZ,0
Crazy Romance,0
One Piece: The Movie,6.8
Maid,8.4
Seven,8.6
null,6.5
null,5.8
Little Miss Sumo,6.6
I'd like to Borrow a Girlfriend,7.3
"Hey Sensei, Don't you knowF",0
A Wrinkle in Time,4.2
Goosebumps,7.7
null,7.9
State of Play,7.1
A Hologram for the King,6.1
Mercenary,6.5
Maine Pyar Kiya,7.3
Generation 56k,7.4
Killer Instinct,7.4
Absolutely Fabulous,8.1
Hansel & Gretel: Witch Hunters,6.1
Idoly Pride,8.3
The Hunt,9.2
The Musketeers,7.8
Who's Afraid of Virginia Woolf?,8
Memories of Love,5.9
続・深夜食堂,7.4
Election,7.1
Rocketman,7.3
I'm with the Band: Nasty Cherry,6.7
A Lot Like Love,6.6
null,7.6
Small Chops,3
It,7.3
null,6.4
Mulan,7.7
Nausicaä of the Valley of the Wind,8.1
My Way,7.4
Iron Man & Captain America: Heroes United,5.5
Despicable Me 3,6.3
Bending the Arc,7.9
MANK,6.9
Steve Jobs,7.2
Revenge,0
Colossal,6.2
Count Me In,6.8
Iverson,7.1
Birders,0
Mission Kashmir,6.7
Ideal Home,6.5
Lucy,6.4
Go! Live Your Way,7
I Care a Lot,6.3
Bill Hicks: Relentless,8.6
Buddy Thunderstruck: The Maybe Pile,7.1
Call the Midwife,8.5
Oh Yuck,7.8
Malevolent,4.8
The Battle of Midway,6.1
Revenge,7.8
Project Mc²,6.2
Minority Report,5.9
The Mudge Boy,7.1
Aiyaary,5.3
Miracle in Cell No. 7,8.2
Anthony Bourdain: Parts Unknown,8.8
null,7.3
Wet Hot American Summer,6.6
Pup Star: Better 2Gether,4.7
The Wrong Missy,5.7
Harlem Nights,6.1
And Then Came Lola,4
Dance Dreams: Hot Chocolate Nutcracker,7.2
null,7.3
null,7.4
Players,4.2
null,5.5
Conversations with a Killer: The Ted Bundy Tapes,7.8
I Am Sam,7.6
We Are Your Friends,6.2
The Duchess,6.9
null,5.4
The Croods,7.2
Khumba,5.7
null,6.1
First Match,6.4
Jaws 2,5.8
He Even Has Your Eyes,6.3
Killing Them Softly,6.2
Ronnie Coleman: The King,7
Antoine Griezmann: The Making of a Legend,6.5
Taxi Driver,8.2
Russell Madness,4.2
A Whisker Away,6.7
"I love you, stupid",5.8
Paul Blart: Mall Cop,5.2
Spell,5.5
The Sons of Sam: A Descent into Darkness,7
Şubat,8
RebellComedy: Straight Outta the Zoo,4.6
Wazir,7.2
null,5.7
Pokémon O Filme: Volcanion e a Maravilha Mecânica,6
5 to 7,7.1
Project Power,6
The Great Raid,6.7
The God Committee,5.8
NANA,8.4
Demetri Martin: Live (At the Time),7.4
Atelier,0
Gantz II: Perfect Answer,6.2
Coffee & Vanilla,5.4
The Colony,5.3
Boogie Nights,7.9
Bartkowiak,5.1
Sunny,7.8
Dora the Explorer,4.2
Imago,7.1
Rumble,0
Amores perros,8.1
The Judge,7.4
Scorpion King 5: Book of Souls,4.6
Paulettante Veedu,3.9
Worth,6.8
Cockneys vs Zombies,5.9
The Voice of Sin,6.6
The World's Finest Assassin Gets Reincarnated in a Different World as an Aristocrat,7.5
Crash Landing on You,8.7
Sam Kinison: Live in Vegas,6.7
Violet Evergarden: Special,8.5
Lovesick,8
The Outsider,4.7
Thriller,3.6
Cheese in the Trap,7.3
Super Why!,6.1
Rukh,6.4
Tales by Light,8.3
Walking with Dinosaurs,8.5
What in the World Happened?,0
The Ghost Writer,7.2
Jhankaar Beats,7.2
Nim's Island,6
So Much Love to Give,0
Don 2,7.1
Newton's Cradle,8.1
Maya Angelou: And Still I Rise,7.8
Zathura,6.2
Guru Aur Bhole,0
O Paraíso da Barafunda,5.4
Children Who Chase Lost Voices,7.2
Death Note,4.4
The Great Canadian Baking Show,7.4
Kath & Kimderella,5.3
Only Mine,4.6
Fast & Furious,6.6
The Sum of All Fears,6.4
null,7.3
Buddies,6.7
ロリータ,7.6
El Cartel,8.1
Gabriel and the Mountain,7
Lupin the Third,7.8
Sugar Rush,6.7
Super Monsters: New Year's Eve Countdown,0
Mau Nieto: Viviendo sobrio… desde el bar,6.7
Freddy Heineken,6.8
Hell on Wheels,8.3
Border: Shokuzai,6.4
Damnation,7.6
Minority Report,7.6
Robin-B-Hood,6.6
9,7.1
AlphaGo,7.9
null,8
Seven Seconds,7.7
Sadako vs. Kayako,5.1
The Call,6.7
Miss Congeniality 2: Armed and Fabulous,5.2
Forgive Us Our Debts,6.1
Door Lock,6.4
Now You See Me 2,6.5
Happiest Season,6.6
null,6.1
Ghost Stories,0
Weakest Beast,6.1
Judge Singh LLB,7.3
Sleepy Hollow,7.3
Doctor Stranger,7.5
Crazy people,4.7
In Laws,0
Street Flow,6.4
Jen Kirkman: I'm Gonna Die Alone (And I Feel Fine),6.8
null,6.6
The Repair Shop,8.7
Jingle Jangle: A Christmas Journey,6.5
Hook,6.5
Dancing with the Birds,0
Annaatthe,4.4
Are You the One?,6.6
Ankahi Kahaniya,5.6
This Is the End,6.6
Shark Tale,6
Sameer,5.4
The Magic Of Mushrooms,7.4
A Christmas Prince: The Royal Baby,5.4
I Am Woman,6.5
Inkaar,6.1
Grandma's Birthday,5.8
Prom Night,3.9
Fanny's Journey,7
Mr. Right,6.4
Alakada Reloaded,0
Anchor and Hope,6.3
Ghayal,7.6
Grindhouse: Death Proof,7
null,4.1
Candyflip,5.9
Deuce Bigalow: European Gigolo,4.7
The Bookshop,6.5
The Hater,7.1
The Rehearsal,5.7
"The Witcher Bestiary Season 1, Part 2",0
Yaadein,4.4
Anjaam,6.8
null,8.7
Aşktan Kaçılmaz,0
"So I'm a Spider, So What?",7.3
Spiral,0
Sairat,8.3
Top Chef,7.6
Bewitched,4.8
Muramba,8
The Smurfs 2,5.3
null,6.6
Ben-Hur,5.7
Hoodwinked Too! Hood VS. Evil,4.7
Sebastian Maniscalco: Stay Hungry,7.1
Ink Master,7.4
Escape Room,4.2
Bad Moms,6.2
Flipped,7.7
The Last Resort,7.2
Colkatay Columbus,3.9
Turkish Dance School,5.7
Spaceship Earth,6.4
District 9,7.9
null,8.7
Supermassive Black Holes,7.5
null,4.9
A.I. Artificial Intelligence,7.2
null,6.4
13TH,8.2
Har Kisse Ke Hisse: Kaamyaab,7.9
Jonah Hex,4.7
Europe's Most Dangerous Man: Otto Skorzeny in Spain,6.9
Tell Me When,0
An American Tail: Fievel Goes West,6.5
My Dog is My Guide,0
null,7.9
Flimflam,5.5
Cupcake & Dino - General Services,7.8
Reprise,7.3
The Hangover: Part II,6.5
The Wedding Ringer,6.6
Dragon,7.1
Girl's Revenge,5.7
Rememory,6.2
Mine,5.9
null,7.4
Deck the Halls,5.1
ZOMBIE LAND SAGA,7.1
The Edge of Democracy,7.2
null,6.7
Angels of Death,6.5
Heroes,3.6
The Inmate,7
Ekşi Elmalar,7.1
null,5.6
Music and Lyrics,6.5
null,6.1
null,5.9
null,6.5
null,5.4
Bhasmasur,6.9
The Patriot,7.2
Happiness Ever After,4.1
The Parkers,6.9
Child of Kamiari Month,6
null,5.4
null,5
John Day,5.6
Tallulah,6.7
The Quick and the Dead,6.5
I'm in Love with a Church Girl,4.4
Is This a ZombieF,7.1
ガールズ&パンツァー これが本当のアンツィオ戦です!,7.5
Nayattu,8.1
Küçük Esnaf,5.6
The Princess Switch,6.1
Set Off,6.4
How It Ends,5
The Funhouse Massacre,5.2
Line of Duty,8.7
The Day I Met El Chapo,6.9
null,7
Inhuman Kiss,6.5
Olmo & the Seagull,7.3
Look Who's Talking,5.9
Doctor Prisoner,7.8
Holy Man 3,0
A Royal Affair,7.5
Camarón: The Film,7.5
null,8.6
Chasing the Dragon,6.7
Taal,6.7
Ghost Rider,5.3
Full House,6.8
Limitless,7.4
Blitz,6.2
Desolate,5
Snowden,7.3
Short Term 12,8
The Mafia Dolls,6.8
null,6.3
Stitches,5.7
Ken Burns Presents: College Behind Bars: A Film by Lynn Novick and Produced by Sarah Botstein,8.4
Kill Ratio,4.1
The Spy Who Fell to Earth,6.6
Mickey Blue Eyes,5.9
賢者の孫,6.9
Men Behaving Badly,0
The Evil Dead,7.5
Copycat,6.6
The Program,6.5
Hotel Transylvania,7.1
Rocky Balboa,7.1
Boogeyman,4.2
The Invisible Man,7.1
Ant-Man and the Wasp,7
The Truth,0
Victor Frankenstein,6
null,6.9
Rebeldes de altura,6.1
Altered Carbon: Resleeved,6.5
Lords of Scam,6.4
Risen,6.3
Gibiate,0
The Girl Allergic to Wi-Fi,6.3
12 Macacos,8
Erased,6.1
If Beale Street Could Talk,7.1
Moms at War,6.2
Kangaroo Jack,4.4
Love Alarm,6.9
Eugenie Nights,7.4
Ghulam-E-Musthafa,6.6
Girls Incarcerated,7.3
Jailbreak,5.5
Jackass: Number Two: Unrated Version,7
Um Suburbano Sortudo,4.7
null,4.5
The Last Airbender,4
African America,5.1
Double Dad,5.7
A Noble Intention,6.7
Summer of 84,6.7
1994,7.5
Leila,4.8
Stir of Echoes,7
Aquarius,7.1
Castle Rock,7.6
Seeing Allred,7.2
Das Boot: Director's Cut,0
The Rhythm Section,5.4
Thoroughbreds,6.7
Soccer Mom,5
null,3.1
Terrorism Close Calls,5.2
Echelon Conspiracy,5.8
The Hockey Girls,6.9
Jenni Rivera: Mariposa de Barrio,7.3
Ghost of the Mountains,6.9
null,7.7
ゴールデンボーイ,6.7
Interview with the Vampire,7.5
Jurassic School,3.2
null,6.6
Paul,7
MindGamers,3.7
Daniel Sosa: Maleducado,6
null,8.5
Freakonomics,6.4
Boy Missing,6.4
Command and Control,0
Beirut Oh Beirut,6.6
Making Fun,6.6
Rango,7.2
Race 2,5.4
Enissa Amani: Ehrenwort,5.7
Rock the Kasbah,5.5
Prince,4.3
I Spit on Your Grave 2,5.7
Extreme Job,7.1
Ninja Assassin,6.3
Dying to Tell,6.8
Hulk,5.6
Tango Feroz,6.7
Pan's Labyrinth,8.2
The Family,6.4
null,6.1
null,6
How to Get Over a Breakup,6.2
2.43: Seiin High School Boys Volleyball Team,6
House of Z,6.8
Pinky Malinky: New Year's Eve Countdown,0
Undercover,6.9
Hozuki's Coolheadedness,7.3
Neo Yokio,5.9
Goodbye Lover,5.6
The Humanity Bureau,4.6
Woo,4.2
Fruits Delivery Service,6.7
null,7.8
Professor Mack,0
Inkheart,6.1
Shadow Parties,5.7
Lay the Favorite,4.8
The Cuphead Show!,7.7
Chosen,4.3
Dushman,5.4
Bitch,5.1
This Is 40,6.2
null,5.3
null,4.7
Birds Without Names,6.3
Bulbbul,6.6
Fury,7.6
King of Boys,6
Hyori's Bed & Breakfast,0
Lies and Deceit,6.3
My Bride,5.1
Panama Canal Stories,7
First Man,7.3
The Gift,6.7
What the FA Is Going On?,7.6
Hasmukh,5.3
Dave Chappelle: The Kennedy Center Mark Twain Prize for American Humor,0
Namaste Wahala,5.1
Ramen Shop,6.7
God Knows Where I Am,7.3
Pajanimals,6.7
Yaara O Dildaara,5.6
Last Man Down,5.1
null,5.1
ColourCloud Palace,0
A Quiet Place,7.5
Mike Birbiglia: The New One,7.7
The Creative Brain,6.3
Taken 3,6
Forgetting Sarah Marshall,7.1
null,7.5
Project Marathwada,6.6
Child's Play,5.7
Real Crime: Diamond Geezers,0
Witches: A Century of Murder,7.2
null,7.1
99 Homes,7.1
"Roman J. Israel, Esq.",6.5
Trigun,8.2
Bright Star,6.9
Joseph and the Amazing Technicolor Dreamcoat,7.3
null,7
Tada Never Falls In Love,7.2
The Tambour of Retribution,7.1
The Sun Is Also a Star,5.9
The Unborn,4.8
Stretch Armstrong & the Flex Fighters,6.4
null,6.4
Grand-Daddy Day Care,5
The Plan,0
Planet Earth,9.4
God's Not Dead,4.7
Sofía Niño de Rivera: Selección Natural,6.9
After Earth,4.8
クレヨンしんちゃん,8.3
null,5.7
El club de los buenos infieles,5.6
David Blaine: What Is Magic?,7.1
Life Plan A and B,7.8
null,5.1
Masha's Tales,6.4
Jason and the Argonauts,7.3
Hank: Five Years from the Brink,0
Layer Cake,7.3
Amy Schumer Growing,5.3
Valeria,6.4
First Love,5.9
Psycho-Pass,8.2
null,7.4
Sexy Beasts,4.6
Bombshell: The Hedy Lamarr Story,0
Toy Story: Os Rivais,0
Curse of Chucky,5.6
Mary Shelley,6.5
The Bare-Footed Kid,6.4
G.I. Joe: Retaliation,5.8
Zack & Cody: Gêmeos em Ação,6.6
Vitti Dandu,7.3
null,7.3
Yaar Gaddar,3.9
The Blackcoat's Daughter,0
Women at War 1939-1945,0
The Kingdom,6.6
Power Rangers Ninja Steel,6
Mobile Suit Gundam,8
The Punisher,6.4
Wrong Turn,6.1
Jen Kirkman: Just Keep Livin’?,6.8
One Piece Film: Gold,7.3
The Blues: Another Story of France,7.4
Santa Buddies,4.7
Heat,8.2
Bo Burnham: Inside,8.7
Mumbai Pune Mumbai 2,6.8
Example Show,0
Undisputed 2: Last Man Standing,7.1
Black Site Delta,3.8
Friend Request,5.3
Big Kill,5.3
Spy Kids: Mission Critical,5.1
When Louis Met... Chris Eubank,7
The Car,6.2
Blue Story,6.2
The Cakemaker,7.3
Team America: World Police,7.2
Fall in Love with Me,7.2
Don't Worry Baby,5.4
Road Trip: Beer Pong,4.9
Nenjamundu Nermaiyundu Odu Raja,6.1
Ferrari Ki Sawaari,6.4
Falling Down,7.6
Left Behind,3.1
Three-Quarters Decent,0
QLIMAX THE SOURCE,7.3
甘々と稲妻,7.3
Paranormal Activity 2,5.7
Seven Souls in the Skull Castle: Season Moon Kagen,0
Don't Tell the Bride,0
One Heart: The A.R. Rahman Concert Film,8.6
Arctic Heart,5.2
Slumdog Millionaire,8
Vengeance: A Love Story,5.2
Barbarous Mexico,4.8
Steven Tyler: Out on a Limb,6.4
Death at a Funeral,5.7
Match,4.1
Cherry Pop,4.5
Radio Romance,6.6
The Power of Grayskull: The Definitive History of He-Man and the Masters of the Universe,6.8
Shark Tank,7.6
Tim Minchin and the Heritage Orchestra Live,8.5
The Overnight,6.1
Kiss the Ground,8.3
Perigo Público,7.3
La Robe De Mariee Des Cieux,0
あんさんぶるスターズ！,0
The Other Side of the Wind,6.7
Diablero,6.7
Salmon Fishing in the Yemen,6.8
The Hand of God,7.4
Phir Hera Pheri,7.2
Superfast!,4.1
Ip Man 4: The Finale,7
null,5.3
How to Be a Cowboy,7.1
Hormones,8
Bangistan,4.5
null,6.8
Rosario Tijeras,8
Despite Everything,5.4
The Worthy,5.1
The Bodyguard,5.6
You vs. Wild: Out Cold,5.4
The Boss Baby: New Year's Eve Countdown,0
Summertime,5.6
You Were Never Really Here,6.8
Addams Family Values,6.8
The Ballad of Lefty Brown,6.3
I'm Brent Morin,6.6
Tinker Bell and the Legend of the NeverBeast,7.2
Roohi,4.3
Lost Paradise,4.4
The Master's Sun,8.2
Those People,6.6
Brews Brothers,5.1
"Nisman: The Prosecutor, the President, and the Spy",7.6
The Minions of Midas,6.6
Bebe's Kids,5.8
Maha Samudram,0
Keeping the Bees,5.8
Unaccompanied Minors,5.4
Armed Girl's Machiavellism,6.6
Dramaworld,7.5
The Devil Judge,8.4
The Other Side of the Door,5.3
Extraordinary You,7.8
Babies,7
null,5.9
Honeytrap,5.9
Green Street,7.4
How to Be Really Bad,6.3
Leyla and Mecnun,9.1
Orphan,7
72 Dangerous Animals: Asia,6.6
The Blair Witch Project,6.5
And Breathe Normally,6.9
Thorne: Sleepyhead,6.8
The Good Liar,6.7
Date Movie,2.8
The Glamorous Imperial Concubine,6.7
Kuchh Bheege Alfaaz,7.5
Life Overtakes Me,6.5
You Can't Fight Christmas,4.6
Arrowhead,4.5
Tom Segura: Completely Normal,7.8
Red Trees,6.4
The Great Beauty,7.8
Eraserhead,7.4
It Feels So Good,0
null,7.2
Classmates Minus,7.2
Ms. Matched,5.2
ナチュラル,7.5
Mirror Mirror,5.6
Charlie and the Chocolate Factory,6.6
Gold Statue,6
Norsemen,7.8
Paranormal,8.5
Khabsa - What Did I Mess,7.2
Real Crime: Supermarket Heist (Tesco Bomber),0
Doukyusei,0
Hogie the Globehopper,0
Happy!,8.2
Desperado,7.2
Vicky and Her Mystery,6.4
"Doraemon
					",8.3
Big Time Rush,6.4
Paint It Black,5.7
Star Wars: Episódio VII -  O Despertar da Força,0
Half & Half,7.1
LEGO Ninjago: Masters of Spinjitzu: King of Shadows,8
King Cobra,5.6
Death Can Wait,5.2
Resident Evil: Extinction,6.2
Park Na-rae: Glamour Warning,0
Deewangee,6.6
Hype House,2.2
null,0
Jeff Foxworthy: The Good Old Days,0
null,4.9
The Coldest Game,6.2
Gravity Falls,8.9
Earth to Luna!,8.3
A Monster Calls,7.5
Jeff Foxworthy and Larry the Cable Guy: We’ve Been Thinking...,5.7
Detroit Rock City,6.9
Blue Mountain State: The Rise of Thadland,5.7
Heartland,8.4
The Least Expected Day: Inside the Movistar Team 2019,7.4
Mahi Way,7.8
Frida,7.4
Hulk Vs.,7
Open Marriage,0
null,5.4
Get Hard,6
Namastey London,7.1
DATE A LIVE,7
Long Time No See,7.2
Song of the Sea,8.1
Mystic Pizza,6.3
Gonjiam: Haunted Asylum,6.4
Black Knight: The Man Who Guards Me,6.1
Legaturi bolnavicioase,6.7
Booty Call,5.5
The Client List,6.6
Suicide Squad,5.9
Masters,5.8
We Have Always Lived in the Castle,5.7
Monty Python: Live at Aspen,7.9
null,7.9
Gollu aur Pappu,3.7
Bangkok Buddies,6.8
A Leaf of Faith,7.1
Dinner for Five,8.1
Aarakshan,6.2
Legally Blonde,6.4
Jigsaw,5.8
Oddbods,6.4
Dr. Seuss' The Cat in the Hat,4
Abzurdah,5.4
Homeland,8.3
null,6.8
Wonder,8
null,6.1
Aditi Mittal: Things They Wouldn't Let Me Say,4.4
The Hummingbird Project,6.2
Being Frank,6.1
Black Earth Rising,7.5
A Case of You,5.6
Act of Valor,6.5
null,5.8
null,6.5
A River Runs Through It,7.2
How to Make an American Quilt,6.3
Masters of the Universe: Revelation,5.2
We Are the Champions,7.1
Biohackers,6.8
null,6.9
Always,7.8
Brother in Love,7.1
Chris Rock Total Blackout: The Tamborine Extended Cut,7
We Are the Wave,6.2
Elf,7
Infinite Dendrogram,6
Countdown,0
We Need to Talk About Kevin,7.5
null,3.4
Govinda Govinda,6.7
The Midnight Sky,5.6
Malibu Rescue,5.1
Nate Bargatze: The Greatest Average American,7.3
Queen & Slim,7.1
Gone Girl,8.1
Elite Short Stories: Samuel Omar,6.1
Another,7.6
Toy Story 3,8.2
On Yoga the Architecture of Peace,7.8
Rick and Morty,9.2
SCTV Comedy Special,0
A Suitable Girl,6.9
The Adventures of Sharkboy and Lavagirl,3.7
Hashoter Hatov,7.7
DNA,5.9
Taylor Tomlinson: Quarter-Life Crisis,7.4
Bhouri,6.7
Bill Nye: Science Guy,6.4
Encounters,0
One More Time,6.9
Expelled from Paradise,6.7
Slasher,6.8
null,5.4
Haseena Maan Jaayegi,6.2
Where the Wild Things Are,6.7
A Bíblia de Satanás,7.2
Drink Drank Drunk,4
Diary of the Dead,5.6
Space Force,6.7
Monthly Girls' Nozaki Kun,7.6
Surviving Death,6.1
Forecasting Love and Weather,7.8
Singapore Social,5.1
Dreamy Eyes,0
A Perfect Christmas List,5.6
Selection Day,7.4
Fireworks,5.6
Austin Powers: The Spy Who Shagged Me,6.6
null,6.7
"Hello, Love, Goodbye",7.3
null,4.6
Verónica,5.9
Hot Summer Nights,6.4
Kickboxer: Retaliation,5
Interstellar,8.6
Indiana Jones and the Kingdom of the Crystal Skull,6.1
Gimme Shelter,6.5
null,8
Daddy Day Care,5.6
Brené Brown: The Call to Courage,7.7
null,7.2
Night Fare,5.5
The Hard Way,4.8
Maharaja: The Story of Ranjit Singh,0
Angel Beats!,7.6
Beat Bugs: Happy Birthday to You!,0
Club 57,7.8
Session 9,6.4
FrostFNixon,0
A Monster in Paris,6.7
Gnomeo and Juliet,5.9
Young Justice,8.7
Combatants Will Be Dispatched!,6.8
Love Daily,6.3
Spirit Riding Free,6.6
THE FABLE,6.4
Red Joan,6.4
Free State of Jones,6.9
Demetri Martin: The Overthinker,7.2
